,uf_sigla,cod_regsaud,regiao_saude,ano,mes,quantidade,ano_mes
3754,GO,52014,Serra da Mesa,2005,02,131,2005-02
3755,GO,52018,São Patrício II,2005,02,168,2005-02
3756,GO,52016,Sudoeste II,2005,02,264,2005-02
3757,GO,52017,Sul,2005,02,267,2005-02
3758,GO,52005,Estrada de Ferro,2005,02,293,2005-02
3759,GO,52015,Sudoeste I,2005,02,440,2005-02
3760,GO,52011,Pirineus,2005,02,541,2005-02
3761,GO,52003,Entorno Norte,2005,01,288,2005-01
3762,GO,52016,Sudoeste II,2005,01,251,2005-01
3763,GO,52013,São Patrício I,2005,01,184,2005-01
3764,GO,52009,Oeste I,2005,01,137,2005-01
3765,GO,52012,Rio Vermelho,2005,01,236,2005-01
3766,GO,52004,Entorno Sul,2005,01,1048,2005-01
3767,GO,52006,Nordeste I,2005,01,73,2005-01
3768,GO,52014,Serra da Mesa,2005,01,147,2005-01
3769,GO,52007,Nordeste II,2005,01,149,2005-01
3770,GO,52010,Oeste II,2005,01,111,2005-01
3771,GO,52001,Central,2005,01,1917,2005-01
3772,GO,52018,São Patrício II,2005,01,174,2005-01
3773,GO,52005,Estrada de Ferro,2005,01,289,2005-01
3774,GO,52002,Centro Sul,2005,01,998,2005-01
3775,GO,52008,Norte,2005,01,148,2005-01
3776,GO,52015,Sudoeste I,2005,01,470,2005-01
3777,GO,52017,Sul,2005,01,280,2005-01
3778,GO,52011,Pirineus,2005,01,543,2005-01
3779,GO,52013,São Patrício I,2004,12,175,2004-12
3780,GO,52012,Rio Vermelho,2004,12,199,2004-12
3781,GO,52006,Nordeste I,2004,12,65,2004-12
3782,GO,52003,Entorno Norte,2004,12,230,2004-12
3783,GO,52014,Serra da Mesa,2004,12,119,2004-12
3784,GO,52004,Entorno Sul,2004,12,1036,2004-12
3785,GO,52018,São Patrício II,2004,12,178,2004-12
3786,GO,52016,Sudoeste II,2004,12,215,2004-12
3787,GO,52017,Sul,2004,12,271,2004-12
3788,GO,52005,Estrada de Ferro,2004,12,320,2004-12
3789,GO,52001,Central,2004,12,2007,2004-12
3790,GO,52009,Oeste I,2004,12,69,2004-12
3791,GO,52011,Pirineus,2004,12,528,2004-12
3792,GO,52008,Norte,2004,12,194,2004-12
3793,GO,52007,Nordeste II,2004,12,144,2004-12
3794,GO,52010,Oeste II,2004,12,92,2004-12
3795,GO,52002,Centro Sul,2004,12,927,2004-12
3796,GO,52015,Sudoeste I,2004,12,412,2004-12
3797,GO,52009,Oeste I,2004,11,80,2004-11
3798,GO,52018,São Patrício II,2004,11,169,2004-11
3799,GO,52008,Norte,2004,11,185,2004-11
3800,GO,52011,Pirineus,2004,11,545,2004-11
3801,GO,52012,Rio Vermelho,2004,11,225,2004-11
3802,GO,52014,Serra da Mesa,2004,11,139,2004-11
3803,GO,52017,Sul,2004,11,254,2004-11
3804,GO,52004,Entorno Sul,2004,11,981,2004-11
3805,GO,52005,Estrada de Ferro,2004,11,241,2004-11
3806,GO,52013,São Patrício I,2004,11,159,2004-11
3807,GO,52002,Centro Sul,2004,11,841,2004-11
3808,GO,52010,Oeste II,2004,11,80,2004-11
3809,GO,52003,Entorno Norte,2004,11,285,2004-11
3810,GO,52001,Central,2004,11,1821,2004-11
3811,GO,52007,Nordeste II,2004,11,148,2004-11
3812,GO,52006,Nordeste I,2004,11,49,2004-11
3813,GO,52015,Sudoeste I,2004,11,420,2004-11
3814,GO,52016,Sudoeste II,2004,11,217,2004-11
3815,GO,52008,Norte,2004,10,184,2004-10
3816,GO,52013,São Patrício I,2004,10,170,2004-10
3817,GO,52002,Centro Sul,2004,10,928,2004-10
3818,GO,52005,Estrada de Ferro,2004,10,211,2004-10
3819,GO,52004,Entorno Sul,2004,10,1060,2004-10
3820,GO,52007,Nordeste II,2004,10,121,2004-10
3821,GO,52017,Sul,2004,10,245,2004-10
3822,GO,52014,Serra da Mesa,2004,10,138,2004-10
3823,GO,52009,Oeste I,2004,10,129,2004-10
3824,GO,52015,Sudoeste I,2004,10,443,2004-10
3825,GO,52006,Nordeste I,2004,10,19,2004-10
3826,GO,52001,Central,2004,10,1915,2004-10
3827,GO,52003,Entorno Norte,2004,10,317,2004-10
3828,GO,52010,Oeste II,2004,10,106,2004-10
3829,GO,52016,Sudoeste II,2004,10,251,2004-10
3830,GO,52011,Pirineus,2004,10,578,2004-10
3831,GO,52012,Rio Vermelho,2004,10,222,2004-10
3832,GO,52018,São Patrício II,2004,10,154,2004-10
3833,GO,52018,São Patrício II,2004,09,202,2004-09
3834,GO,52009,Oeste I,2004,09,130,2004-09
3835,GO,52008,Norte,2004,09,188,2004-09
3836,GO,52010,Oeste II,2004,09,106,2004-09
3837,GO,52017,Sul,2004,09,231,2004-09
3838,GO,52007,Nordeste II,2004,09,114,2004-09
3839,GO,52013,São Patrício I,2004,09,192,2004-09
3840,GO,52004,Entorno Sul,2004,09,1087,2004-09
3841,GO,52001,Central,2004,09,2010,2004-09
3842,GO,52015,Sudoeste I,2004,09,474,2004-09
3843,GO,52012,Rio Vermelho,2004,09,247,2004-09
3844,GO,52003,Entorno Norte,2004,09,348,2004-09
3845,GO,52011,Pirineus,2004,09,537,2004-09
3846,GO,52005,Estrada de Ferro,2004,09,270,2004-09
3847,GO,52002,Centro Sul,2004,09,957,2004-09
3848,GO,52006,Nordeste I,2004,09,23,2004-09
3849,GO,52014,Serra da Mesa,2004,09,156,2004-09
3850,GO,52016,Sudoeste II,2004,09,258,2004-09
3851,GO,52007,Nordeste II,2004,08,157,2004-08
3852,GO,52014,Serra da Mesa,2004,08,153,2004-08
3853,GO,52013,São Patrício I,2004,08,162,2004-08
3854,GO,52011,Pirineus,2004,08,519,2004-08
3855,GO,52009,Oeste I,2004,08,107,2004-08
3856,GO,52005,Estrada de Ferro,2004,08,280,2004-08
3857,GO,52008,Norte,2004,08,185,2004-08
3858,GO,52012,Rio Vermelho,2004,08,223,2004-08
3859,GO,52015,Sudoeste I,2004,08,412,2004-08
3860,GO,52004,Entorno Sul,2004,08,1045,2004-08
3861,GO,52002,Centro Sul,2004,08,993,2004-08
3862,GO,52001,Central,2004,08,1907,2004-08
3863,GO,52006,Nordeste I,2004,08,17,2004-08
3864,GO,52016,Sudoeste II,2004,08,240,2004-08
3865,GO,52017,Sul,2004,08,248,2004-08
3866,GO,52010,Oeste II,2004,08,102,2004-08
3867,GO,52003,Entorno Norte,2004,08,368,2004-08
3868,GO,52018,São Patrício II,2004,08,188,2004-08
3869,GO,52005,Estrada de Ferro,2004,07,291,2004-07
3870,GO,52012,Rio Vermelho,2004,07,193,2004-07
3871,GO,52013,São Patrício I,2004,07,192,2004-07
3872,GO,52017,Sul,2004,07,291,2004-07
3873,GO,52008,Norte,2004,07,182,2004-07
3874,GO,52015,Sudoeste I,2004,07,435,2004-07
3875,GO,52001,Central,2004,07,2006,2004-07
3876,GO,52006,Nordeste I,2004,07,57,2004-07
3877,GO,52011,Pirineus,2004,07,573,2004-07
3878,GO,52016,Sudoeste II,2004,07,235,2004-07
3879,GO,52018,São Patrício II,2004,07,201,2004-07
3880,GO,52003,Entorno Norte,2004,07,370,2004-07
3881,GO,52009,Oeste I,2004,07,124,2004-07
3882,GO,52010,Oeste II,2004,07,119,2004-07
3883,GO,52014,Serra da Mesa,2004,07,162,2004-07
3884,GO,52002,Centro Sul,2004,07,976,2004-07
3885,GO,52004,Entorno Sul,2004,07,1074,2004-07
3886,GO,52007,Nordeste II,2004,07,146,2004-07
3887,GO,52001,Central,2004,06,1957,2004-06
3888,GO,52002,Centro Sul,2004,06,986,2004-06
3889,GO,52010,Oeste II,2004,06,110,2004-06
3890,GO,52009,Oeste I,2004,06,131,2004-06
3891,GO,52013,São Patrício I,2004,06,183,2004-06
3892,GO,52005,Estrada de Ferro,2004,06,315,2004-06
3893,GO,52016,Sudoeste II,2004,06,273,2004-06
3894,GO,52018,São Patrício II,2004,06,204,2004-06
3895,GO,52007,Nordeste II,2004,06,151,2004-06
3896,GO,52004,Entorno Sul,2004,06,1062,2004-06
3897,GO,52017,Sul,2004,06,253,2004-06
3898,GO,52015,Sudoeste I,2004,06,433,2004-06
3899,GO,52014,Serra da Mesa,2004,06,130,2004-06
3900,GO,52008,Norte,2004,06,184,2004-06
3901,GO,52011,Pirineus,2004,06,590,2004-06
3902,GO,52006,Nordeste I,2004,06,78,2004-06
3903,GO,52012,Rio Vermelho,2004,06,240,2004-06
3904,GO,52003,Entorno Norte,2004,06,339,2004-06
3905,GO,52008,Norte,2004,05,204,2004-05
3906,GO,52004,Entorno Sul,2004,05,1111,2004-05
3907,GO,52006,Nordeste I,2004,05,94,2004-05
3908,GO,52009,Oeste I,2004,05,153,2004-05
3909,GO,52013,São Patrício I,2004,05,225,2004-05
3910,GO,52017,Sul,2004,05,297,2004-05
3911,GO,52012,Rio Vermelho,2004,05,260,2004-05
3912,GO,52005,Estrada de Ferro,2004,05,333,2004-05
3913,GO,52001,Central,2004,05,2155,2004-05
3914,GO,52010,Oeste II,2004,05,89,2004-05
3915,GO,52007,Nordeste II,2004,05,157,2004-05
3916,GO,52016,Sudoeste II,2004,05,258,2004-05
3917,GO,52015,Sudoeste I,2004,05,535,2004-05
3918,GO,52018,São Patrício II,2004,05,178,2004-05
3919,GO,52003,Entorno Norte,2004,05,361,2004-05
3920,GO,52002,Centro Sul,2004,05,1016,2004-05
3921,GO,52011,Pirineus,2004,05,603,2004-05
3922,GO,52014,Serra da Mesa,2004,05,155,2004-05
3923,GO,52007,Nordeste II,2004,04,172,2004-04
3924,GO,52005,Estrada de Ferro,2004,04,281,2004-04
3925,GO,52004,Entorno Sul,2004,04,1129,2004-04
3926,GO,52013,São Patrício I,2004,04,231,2004-04
3927,GO,52010,Oeste II,2004,04,114,2004-04
3928,GO,52001,Central,2004,04,2212,2004-04
3929,GO,52012,Rio Vermelho,2004,04,240,2004-04
3930,GO,52016,Sudoeste II,2004,04,245,2004-04
3931,GO,52018,São Patrício II,2004,04,187,2004-04
3932,GO,52008,Norte,2004,04,232,2004-04
3933,GO,52003,Entorno Norte,2004,04,349,2004-04
3934,GO,52009,Oeste I,2004,04,160,2004-04
3935,GO,52002,Centro Sul,2004,04,1098,2004-04
3936,GO,52015,Sudoeste I,2004,04,451,2004-04
3937,GO,52017,Sul,2004,04,282,2004-04
3938,GO,52006,Nordeste I,2004,04,76,2004-04
3939,GO,52014,Serra da Mesa,2004,04,165,2004-04
3940,GO,52011,Pirineus,2004,04,560,2004-04
3941,GO,52004,Entorno Sul,2004,03,1135,2004-03
3942,GO,52007,Nordeste II,2004,03,137,2004-03
3943,GO,52016,Sudoeste II,2004,03,281,2004-03
3944,GO,52018,São Patrício II,2004,03,220,2004-03
3945,GO,52009,Oeste I,2004,03,165,2004-03
3946,GO,52012,Rio Vermelho,2004,03,262,2004-03
3947,GO,52014,Serra da Mesa,2004,03,142,2004-03
3948,GO,52008,Norte,2004,03,215,2004-03
3949,GO,52015,Sudoeste I,2004,03,482,2004-03
3950,GO,52002,Centro Sul,2004,03,1153,2004-03
3951,GO,52017,Sul,2004,03,295,2004-03
3952,GO,52013,São Patrício I,2004,03,214,2004-03
3953,GO,52001,Central,2004,03,2303,2004-03
3954,GO,52011,Pirineus,2004,03,617,2004-03
3955,GO,52003,Entorno Norte,2004,03,351,2004-03
3956,GO,52005,Estrada de Ferro,2004,03,346,2004-03
3957,GO,52010,Oeste II,2004,03,94,2004-03
3958,GO,52006,Nordeste I,2004,03,82,2004-03
3959,GO,52008,Norte,2004,02,196,2004-02
3960,GO,52016,Sudoeste II,2004,02,269,2004-02
3961,GO,52014,Serra da Mesa,2004,02,139,2004-02
3962,GO,52018,São Patrício II,2004,02,177,2004-02
3963,GO,52012,Rio Vermelho,2004,02,223,2004-02
3964,GO,52009,Oeste I,2004,02,142,2004-02
3965,GO,52011,Pirineus,2004,02,586,2004-02
3966,GO,52004,Entorno Sul,2004,02,1059,2004-02
3967,GO,52013,São Patrício I,2004,02,171,2004-02
3968,GO,52017,Sul,2004,02,267,2004-02
3969,GO,52003,Entorno Norte,2004,02,340,2004-02
3970,GO,52001,Central,2004,02,2012,2004-02
3971,GO,52010,Oeste II,2004,02,75,2004-02
3972,GO,52006,Nordeste I,2004,02,65,2004-02
3973,GO,52005,Estrada de Ferro,2004,02,248,2004-02
3974,GO,52002,Centro Sul,2004,02,919,2004-02
3975,GO,52015,Sudoeste I,2004,02,428,2004-02
3976,GO,52007,Nordeste II,2004,02,110,2004-02
3977,GO,52001,Central,2004,01,2024,2004-01
3978,GO,52006,Nordeste I,2004,01,67,2004-01
3979,GO,52008,Norte,2004,01,195,2004-01
3980,GO,52012,Rio Vermelho,2004,01,233,2004-01
3981,GO,52016,Sudoeste II,2004,01,255,2004-01
3982,GO,52018,São Patrício II,2004,01,181,2004-01
3983,GO,52010,Oeste II,2004,01,102,2004-01
3984,GO,52013,São Patrício I,2004,01,172,2004-01
3985,GO,52002,Centro Sul,2004,01,975,2004-01
3986,GO,52017,Sul,2004,01,276,2004-01
3987,GO,52015,Sudoeste I,2004,01,448,2004-01
3988,GO,52011,Pirineus,2004,01,600,2004-01
3989,GO,52005,Estrada de Ferro,2004,01,299,2004-01
3990,GO,52004,Entorno Sul,2004,01,1077,2004-01
3991,GO,52007,Nordeste II,2004,01,92,2004-01
3992,GO,52003,Entorno Norte,2004,01,323,2004-01
3993,GO,52014,Serra da Mesa,2004,01,146,2004-01
3994,GO,52009,Oeste I,2004,01,155,2004-01
3995,GO,52001,Central,2003,12,1961,2003-12
3996,GO,52011,Pirineus,2003,12,583,2003-12
3997,GO,52009,Oeste I,2003,12,121,2003-12
3998,GO,52008,Norte,2003,12,163,2003-12
3999,GO,52013,São Patrício I,2003,12,117,2003-12
4000,GO,52006,Nordeste I,2003,12,69,2003-12
4001,GO,52004,Entorno Sul,2003,12,1070,2003-12
4002,GO,52014,Serra da Mesa,2003,12,130,2003-12
4003,GO,52015,Sudoeste I,2003,12,411,2003-12
4004,GO,52005,Estrada de Ferro,2003,12,273,2003-12
4005,GO,52017,Sul,2003,12,227,2003-12
4006,GO,52007,Nordeste II,2003,12,75,2003-12
4007,GO,52016,Sudoeste II,2003,12,217,2003-12
4008,GO,52010,Oeste II,2003,12,113,2003-12
4009,GO,52012,Rio Vermelho,2003,12,190,2003-12
4010,GO,52003,Entorno Norte,2003,12,357,2003-12
4011,GO,52002,Centro Sul,2003,12,962,2003-12
4012,GO,52018,São Patrício II,2003,12,68,2003-12
4013,GO,52009,Oeste I,2003,11,126,2003-11
4014,GO,52008,Norte,2003,11,198,2003-11
4015,GO,52012,Rio Vermelho,2003,11,196,2003-11
4016,GO,52010,Oeste II,2003,11,95,2003-11
4017,GO,52002,Centro Sul,2003,11,926,2003-11
4018,GO,52007,Nordeste II,2003,11,136,2003-11
4019,GO,52017,Sul,2003,11,245,2003-11
4020,GO,52006,Nordeste I,2003,11,61,2003-11
4021,GO,52005,Estrada de Ferro,2003,11,258,2003-11
4022,GO,52013,São Patrício I,2003,11,108,2003-11
4023,GO,52016,Sudoeste II,2003,11,205,2003-11
4024,GO,52004,Entorno Sul,2003,11,983,2003-11
4025,GO,52001,Central,2003,11,2016,2003-11
4026,GO,52018,São Patrício II,2003,11,129,2003-11
4027,GO,52015,Sudoeste I,2003,11,423,2003-11
4028,GO,52014,Serra da Mesa,2003,11,165,2003-11
4029,GO,52003,Entorno Norte,2003,11,340,2003-11
4030,GO,52011,Pirineus,2003,11,578,2003-11
4031,GO,52005,Estrada de Ferro,2003,10,253,2003-10
4032,GO,52014,Serra da Mesa,2003,10,137,2003-10
4033,GO,52001,Central,2003,10,1954,2003-10
4034,GO,52004,Entorno Sul,2003,10,1089,2003-10
4035,GO,52018,São Patrício II,2003,10,169,2003-10
4036,GO,52007,Nordeste II,2003,10,150,2003-10
4037,GO,52002,Centro Sul,2003,10,995,2003-10
4038,GO,52011,Pirineus,2003,10,598,2003-10
4039,GO,52003,Entorno Norte,2003,10,325,2003-10
4040,GO,52016,Sudoeste II,2003,10,249,2003-10
4041,GO,52008,Norte,2003,10,110,2003-10
4042,GO,52015,Sudoeste I,2003,10,392,2003-10
4043,GO,52010,Oeste II,2003,10,103,2003-10
4044,GO,52013,São Patrício I,2003,10,207,2003-10
4045,GO,52012,Rio Vermelho,2003,10,212,2003-10
4046,GO,52017,Sul,2003,10,271,2003-10
4047,GO,52009,Oeste I,2003,10,117,2003-10
4048,GO,52006,Nordeste I,2003,10,57,2003-10
4049,GO,52017,Sul,2003,09,267,2003-09
4050,GO,52016,Sudoeste II,2003,09,276,2003-09
4051,GO,52003,Entorno Norte,2003,09,366,2003-09
4052,GO,52014,Serra da Mesa,2003,09,130,2003-09
4053,GO,52006,Nordeste I,2003,09,76,2003-09
4054,GO,52008,Norte,2003,09,186,2003-09
4055,GO,52011,Pirineus,2003,09,640,2003-09
4056,GO,52018,São Patrício II,2003,09,77,2003-09
4057,GO,52009,Oeste I,2003,09,134,2003-09
4058,GO,52004,Entorno Sul,2003,09,1125,2003-09
4059,GO,52007,Nordeste II,2003,09,140,2003-09
4060,GO,52012,Rio Vermelho,2003,09,215,2003-09
4061,GO,52010,Oeste II,2003,09,112,2003-09
4062,GO,52013,São Patrício I,2003,09,190,2003-09
4063,GO,52001,Central,2003,09,2043,2003-09
4064,GO,52015,Sudoeste I,2003,09,427,2003-09
4065,GO,52002,Centro Sul,2003,09,933,2003-09
4066,GO,52005,Estrada de Ferro,2003,09,287,2003-09
4067,GO,52004,Entorno Sul,2003,08,1047,2003-08
4068,GO,52003,Entorno Norte,2003,08,387,2003-08
4069,GO,52012,Rio Vermelho,2003,08,260,2003-08
4070,GO,52018,São Patrício II,2003,08,176,2003-08
4071,GO,52013,São Patrício I,2003,08,204,2003-08
4072,GO,52011,Pirineus,2003,08,600,2003-08
4073,GO,52010,Oeste II,2003,08,110,2003-08
4074,GO,52008,Norte,2003,08,183,2003-08
4075,GO,52006,Nordeste I,2003,08,13,2003-08
4076,GO,52016,Sudoeste II,2003,08,224,2003-08
4077,GO,52007,Nordeste II,2003,08,112,2003-08
4078,GO,52002,Centro Sul,2003,08,1004,2003-08
4079,GO,52005,Estrada de Ferro,2003,08,266,2003-08
4080,GO,52001,Central,2003,08,1863,2003-08
4081,GO,52015,Sudoeste I,2003,08,429,2003-08
4082,GO,52009,Oeste I,2003,08,132,2003-08
4083,GO,52017,Sul,2003,08,267,2003-08
4084,GO,52014,Serra da Mesa,2003,08,145,2003-08
4085,GO,52002,Centro Sul,2003,07,995,2003-07
4086,GO,52017,Sul,2003,07,282,2003-07
4087,GO,52008,Norte,2003,07,201,2003-07
4088,GO,52003,Entorno Norte,2003,07,379,2003-07
4089,GO,52006,Nordeste I,2003,07,75,2003-07
4090,GO,52012,Rio Vermelho,2003,07,241,2003-07
4091,GO,52013,São Patrício I,2003,07,199,2003-07
4092,GO,52011,Pirineus,2003,07,582,2003-07
4093,GO,52014,Serra da Mesa,2003,07,147,2003-07
4094,GO,52004,Entorno Sul,2003,07,1100,2003-07
4095,GO,52018,São Patrício II,2003,07,183,2003-07
4096,GO,52016,Sudoeste II,2003,07,263,2003-07
4097,GO,52009,Oeste I,2003,07,134,2003-07
4098,GO,52007,Nordeste II,2003,07,144,2003-07
4099,GO,52005,Estrada de Ferro,2003,07,315,2003-07
4100,GO,52015,Sudoeste I,2003,07,472,2003-07
4101,GO,52010,Oeste II,2003,07,98,2003-07
4102,GO,52001,Central,2003,07,2028,2003-07
4103,GO,52014,Serra da Mesa,2003,06,151,2003-06
4104,GO,52017,Sul,2003,06,265,2003-06
4105,GO,52015,Sudoeste I,2003,06,447,2003-06
4106,GO,52005,Estrada de Ferro,2003,06,267,2003-06
4107,GO,52007,Nordeste II,2003,06,158,2003-06
4108,GO,52009,Oeste I,2003,06,123,2003-06
4109,GO,52001,Central,2003,06,1914,2003-06
4110,GO,52008,Norte,2003,06,204,2003-06
4111,GO,52010,Oeste II,2003,06,117,2003-06
4112,GO,52003,Entorno Norte,2003,06,326,2003-06
4113,GO,52004,Entorno Sul,2003,06,1076,2003-06
4114,GO,52016,Sudoeste II,2003,06,271,2003-06
4115,GO,52012,Rio Vermelho,2003,06,214,2003-06
4116,GO,52006,Nordeste I,2003,06,66,2003-06
4117,GO,52011,Pirineus,2003,06,643,2003-06
4118,GO,52013,São Patrício I,2003,06,217,2003-06
4119,GO,52018,São Patrício II,2003,06,192,2003-06
4120,GO,52002,Centro Sul,2003,06,995,2003-06
4121,GO,52001,Central,2003,05,2180,2003-05
4122,GO,52014,Serra da Mesa,2003,05,169,2003-05
4123,GO,52018,São Patrício II,2003,05,206,2003-05
4124,GO,52005,Estrada de Ferro,2003,05,288,2003-05
4125,GO,52016,Sudoeste II,2003,05,250,2003-05
4126,GO,52017,Sul,2003,05,272,2003-05
4127,GO,52003,Entorno Norte,2003,05,366,2003-05
4128,GO,52011,Pirineus,2003,05,600,2003-05
4129,GO,52007,Nordeste II,2003,05,140,2003-05
4130,GO,52015,Sudoeste I,2003,05,461,2003-05
4131,GO,52013,São Patrício I,2003,05,197,2003-05
4132,GO,52008,Norte,2003,05,207,2003-05
4133,GO,52009,Oeste I,2003,05,158,2003-05
4134,GO,52002,Centro Sul,2003,05,1028,2003-05
4135,GO,52010,Oeste II,2003,05,107,2003-05
4136,GO,52006,Nordeste I,2003,05,24,2003-05
4137,GO,52004,Entorno Sul,2003,05,1089,2003-05
4138,GO,52012,Rio Vermelho,2003,05,248,2003-05
4139,GO,52007,Nordeste II,2003,04,174,2003-04
4140,GO,52002,Centro Sul,2003,04,973,2003-04
4141,GO,52011,Pirineus,2003,04,575,2003-04
4142,GO,52013,São Patrício I,2003,04,219,2003-04
4143,GO,52006,Nordeste I,2003,04,70,2003-04
4144,GO,52004,Entorno Sul,2003,04,1105,2003-04
4145,GO,52003,Entorno Norte,2003,04,336,2003-04
4146,GO,52018,São Patrício II,2003,04,210,2003-04
4147,GO,52008,Norte,2003,04,223,2003-04
4148,GO,52009,Oeste I,2003,04,130,2003-04
4149,GO,52015,Sudoeste I,2003,04,506,2003-04
4150,GO,52001,Central,2003,04,2343,2003-04
4151,GO,52014,Serra da Mesa,2003,04,173,2003-04
4152,GO,52010,Oeste II,2003,04,123,2003-04
4153,GO,52012,Rio Vermelho,2003,04,277,2003-04
4154,GO,52016,Sudoeste II,2003,04,273,2003-04
4155,GO,52005,Estrada de Ferro,2003,04,341,2003-04
4156,GO,52017,Sul,2003,04,310,2003-04
4157,GO,52008,Norte,2003,03,259,2003-03
4158,GO,52014,Serra da Mesa,2003,03,168,2003-03
4159,GO,52006,Nordeste I,2003,03,73,2003-03
4160,GO,52016,Sudoeste II,2003,03,289,2003-03
4161,GO,52017,Sul,2003,03,264,2003-03
4162,GO,52010,Oeste II,2003,03,127,2003-03
4163,GO,52001,Central,2003,03,2185,2003-03
4164,GO,52005,Estrada de Ferro,2003,03,290,2003-03
4165,GO,52011,Pirineus,2003,03,597,2003-03
4166,GO,52002,Centro Sul,2003,03,1099,2003-03
4167,GO,52004,Entorno Sul,2003,03,1202,2003-03
4168,GO,52013,São Patrício I,2003,03,215,2003-03
4169,GO,52015,Sudoeste I,2003,03,461,2003-03
4170,GO,52007,Nordeste II,2003,03,180,2003-03
4171,GO,52003,Entorno Norte,2003,03,398,2003-03
4172,GO,52018,São Patrício II,2003,03,190,2003-03
4173,GO,52012,Rio Vermelho,2003,03,287,2003-03
4174,GO,52009,Oeste I,2003,03,173,2003-03
4175,GO,52011,Pirineus,2003,02,582,2003-02
4176,GO,52016,Sudoeste II,2003,02,232,2003-02
4177,GO,52013,São Patrício I,2003,02,164,2003-02
4178,GO,52005,Estrada de Ferro,2003,02,289,2003-02
4179,GO,52015,Sudoeste I,2003,02,426,2003-02
4180,GO,52003,Entorno Norte,2003,02,325,2003-02
4181,GO,52009,Oeste I,2003,02,133,2003-02
4182,GO,52004,Entorno Sul,2003,02,1008,2003-02
4183,GO,52010,Oeste II,2003,02,103,2003-02
4184,GO,52006,Nordeste I,2003,02,80,2003-02
4185,GO,52017,Sul,2003,02,291,2003-02
4186,GO,52001,Central,2003,02,2001,2003-02
4187,GO,52008,Norte,2003,02,198,2003-02
4188,GO,52002,Centro Sul,2003,02,956,2003-02
4189,GO,52018,São Patrício II,2003,02,182,2003-02
4190,GO,52014,Serra da Mesa,2003,02,134,2003-02
4191,GO,52007,Nordeste II,2003,02,158,2003-02
4192,GO,52012,Rio Vermelho,2003,02,257,2003-02
4193,GO,52005,Estrada de Ferro,2003,01,257,2003-01
4194,GO,52013,São Patrício I,2003,01,186,2003-01
4195,GO,52011,Pirineus,2003,01,548,2003-01
4196,GO,52007,Nordeste II,2003,01,139,2003-01
4197,GO,52009,Oeste I,2003,01,149,2003-01
4198,GO,52012,Rio Vermelho,2003,01,230,2003-01
4199,GO,52014,Serra da Mesa,2003,01,137,2003-01
4200,GO,52004,Entorno Sul,2003,01,1020,2003-01
4201,GO,52008,Norte,2003,01,219,2003-01
4202,GO,52010,Oeste II,2003,01,82,2003-01
4203,GO,52001,Central,2003,01,2081,2003-01
4204,GO,52015,Sudoeste I,2003,01,394,2003-01
4205,GO,52018,São Patrício II,2003,01,167,2003-01
4206,GO,52002,Centro Sul,2003,01,962,2003-01
4207,GO,52017,Sul,2003,01,247,2003-01
4208,GO,52003,Entorno Norte,2003,01,381,2003-01
4209,GO,52006,Nordeste I,2003,01,79,2003-01
4210,GO,52016,Sudoeste II,2003,01,247,2003-01
4211,GO,52016,Sudoeste II,2002,12,267,2002-12
4212,GO,52011,Pirineus,2002,12,615,2002-12
4213,GO,52009,Oeste I,2002,12,145,2002-12
4214,GO,52010,Oeste II,2002,12,113,2002-12
4215,GO,52002,Centro Sul,2002,12,993,2002-12
4216,GO,52013,São Patrício I,2002,12,200,2002-12
4217,GO,52007,Nordeste II,2002,12,142,2002-12
4218,GO,52001,Central,2002,12,1996,2002-12
4219,GO,52012,Rio Vermelho,2002,12,259,2002-12
4220,GO,52014,Serra da Mesa,2002,12,133,2002-12
4221,GO,52017,Sul,2002,12,234,2002-12
4222,GO,52005,Estrada de Ferro,2002,12,253,2002-12
4223,GO,52015,Sudoeste I,2002,12,414,2002-12
4224,GO,52018,São Patrício II,2002,12,176,2002-12
4225,GO,52004,Entorno Sul,2002,12,1053,2002-12
4226,GO,52003,Entorno Norte,2002,12,336,2002-12
4227,GO,52008,Norte,2002,12,205,2002-12
4228,GO,52006,Nordeste I,2002,12,60,2002-12
4229,GO,52018,São Patrício II,2002,11,161,2002-11
4230,GO,52012,Rio Vermelho,2002,11,232,2002-11
4231,GO,52009,Oeste I,2002,11,113,2002-11
4232,GO,52011,Pirineus,2002,11,613,2002-11
4233,GO,52015,Sudoeste I,2002,11,420,2002-11
4234,GO,52010,Oeste II,2002,11,77,2002-11
4235,GO,52007,Nordeste II,2002,11,107,2002-11
4236,GO,52016,Sudoeste II,2002,11,203,2002-11
4237,GO,52001,Central,2002,11,1896,2002-11
4238,GO,52004,Entorno Sul,2002,11,1021,2002-11
4239,GO,52003,Entorno Norte,2002,11,359,2002-11
4240,GO,52014,Serra da Mesa,2002,11,152,2002-11
4241,GO,52002,Centro Sul,2002,11,990,2002-11
4242,GO,52006,Nordeste I,2002,11,61,2002-11
4243,GO,52017,Sul,2002,11,260,2002-11
4244,GO,52005,Estrada de Ferro,2002,11,271,2002-11
4245,GO,52013,São Patrício I,2002,11,172,2002-11
4246,GO,52008,Norte,2002,11,185,2002-11
4247,GO,52002,Centro Sul,2002,10,1026,2002-10
4248,GO,52001,Central,2002,10,1977,2002-10
4249,GO,52005,Estrada de Ferro,2002,10,292,2002-10
4250,GO,52004,Entorno Sul,2002,10,1060,2002-10
4251,GO,52015,Sudoeste I,2002,10,441,2002-10
