"","uf","ibge","municipio","total_equipe","total_pop","medicos","enfermeiros","tecnicos","acs"
"262","BA","292170","MORRO DO CHAPÉU",13.7257142857143,35509,13.7257142857143,13.7257142857143,27.4514285714286,47.3453333333333
"263","BA","292180","MORTUGABA",4.44265714285714,11918,4.44265714285714,4.44265714285714,8.88531428571429,15.8906666666667
"264","BA","292190","MUCUGÊ",4.7898,12841,4.7898,4.7898,9.5796,17.1213333333333
"265","BA","292200","MUCURI",16.6249,42253,16.6249,16.6249,33.2498,56.3373333333333
"266","BA","292205","MULUNGU DO MORRO",5.64887142857143,13723,5.64887142857143,5.64887142857143,11.2977428571429,18.2973333333333
"267","BA","292210","MUNDO NOVO",7.27472857142857,18588,7.27472857142857,7.27472857142857,14.5494571428571,24.784
"268","BA","292220","MUNIZ FERREIRA",3.2907,8542,3.2907,3.2907,6.5814,11.3893333333333
"269","BA","292225","MUQUÉM DE SÃO FRANCISCO",4.6305,11136,4.6305,4.6305,9.261,14.848
"270","BA","292230","MURITIBA",10.5502285714286,26614,10.5502285714286,10.5502285714286,21.1004571428571,35.4853333333333
"271","BA","292240","MUTUÍPE",9.06277142857143,23019,9.06277142857143,9.06277142857143,18.1255428571429,30.692
"272","BA","292250","NAZARÉ",9.14275714285714,24866,9.14275714285714,9.14275714285714,18.2855142857143,33.1546666666667
"273","BA","292260","NILO PEÇANHA",5.60137142857143,13447,5.60137142857143,5.60137142857143,11.2027428571429,17.9293333333333
"274","BA","292265","NORDESTINA",5.04214285714286,12805,5.04214285714286,5.04214285714286,10.0842857142857,17.0733333333333
"275","BA","292270","NOVA CANAÃ",5.80975714285714,14949,5.80975714285714,5.80975714285714,11.6195142857143,19.932
"276","BA","292273","NOVA FÁTIMA",2.9322,8294,2.9322,2.9322,5.8644,11.0586666666667
"277","BA","292275","NOVA IBIÁ",2.75077142857143,7204,2.75077142857143,2.75077142857143,5.50154285714286,9.60533333333333
"278","BA","292280","NOVA ITARANA",3.31014285714286,8308,3.31014285714286,3.31014285714286,6.62028571428571,11.0773333333333
"279","BA","292285","NOVA REDENÇÃO",3.12001428571429,7543,3.12001428571429,3.12001428571429,6.24002857142857,10.0573333333333
"280","BA","292290","NOVA SOURE",10.3486285714286,26536,10.3486285714286,10.3486285714286,20.6972571428571,35.3813333333333
"281","BA","292300","NOVA VIÇOSA",15.8973571428571,40703,15.8973571428571,15.8973571428571,31.7947142857143,54.2706666666667
"282","BA","292303","NOVO HORIZONTE",4.52822857142857,12457,4.52822857142857,4.52822857142857,9.05645714285714,16.6093333333333
"283","BA","292305","NOVO TRIUNFO",3.22648571428571,9626,3.22648571428571,3.22648571428571,6.45297142857143,12.8346666666667
"284","BA","292310","OLINDINA",7.95418571428571,19959,7.95418571428571,7.95418571428571,15.9083714285714,26.612
"285","BA","292320","OLIVEIRA DOS BREJINHOS",8.72448571428571,22241,8.72448571428571,8.72448571428571,17.4489714285714,29.6546666666667
"286","BA","292330","OURIÇANGAS",3.14092857142857,8298,3.14092857142857,3.14092857142857,6.28185714285714,11.064
"287","BA","292335","OUROLÂNDIA",6.55455714285714,18057,6.55455714285714,6.55455714285714,13.1091142857143,24.076
"288","BA","292340","PALMAS DE MONTE ALTO",7.71314285714286,19922,7.71314285714286,7.71314285714286,15.4262857142857,26.5626666666667
"289","BA","292350","PALMEIRAS",5.04107142857143,12226,5.04107142857143,5.04107142857143,10.0821428571429,16.3013333333333
"290","BA","292360","PARAMIRIM",7.22755714285714,20081,7.22755714285714,7.22755714285714,14.4551142857143,26.7746666666667
"291","BA","292370","PARATINGA",11.4838428571429,29363,11.4838428571429,11.4838428571429,22.9676857142857,39.1506666666667
"292","BA","292380","PARIPIRANGA",9.97578571428572,26367,9.97578571428572,9.97578571428572,19.9515714285714,35.156
"293","BA","292390","PAU BRASIL",3.60604285714286,8545,3.60604285714286,3.60604285714286,7.21208571428571,11.3933333333333
"294","BA","292400","PAULO AFONSO",41.8632714285714,103855,41.8632714285714,41.8632714285714,83.7265428571429,138.473333333333
"295","BA","292405","PÉ DE SERRA",5.27994285714286,14776,5.27994285714286,5.27994285714286,10.5598857142857,19.7013333333333
"296","BA","292410","PEDRÃO",3.33058571428571,6960,3.33058571428571,3.33058571428571,6.66117142857143,9.28
"297","BA","292420","PEDRO ALEXANDRE",4.98254285714286,12919,4.98254285714286,4.98254285714286,9.96508571428572,17.2253333333333
"298","BA","292430","PIATÃ",8.13284285714286,19807,8.13284285714286,8.13284285714286,16.2656857142857,26.4093333333333
"299","BA","292440","PILÃO ARCADO",10.0636714285714,26249,10.0636714285714,10.0636714285714,20.1273428571429,34.9986666666667
"300","BA","292450","PINDAÍ",5.68962857142857,14570,5.68962857142857,5.68962857142857,11.3792571428571,19.4266666666667
"301","BA","292460","PINDOBAÇU",7.39362857142857,19972,7.39362857142857,7.39362857142857,14.7872571428571,26.6293333333333
"302","BA","292465","PINTADAS",3.58741428571429,9579,3.58741428571429,3.58741428571429,7.17482857142857,12.772
"303","BA","292467","PIRAÍ DO NORTE",3.1245,8501,3.1245,3.1245,6.249,11.3346666666667
"304","BA","292470","PIRIPÁ",3.51791428571429,10181,3.51791428571429,3.51791428571429,7.03582857142857,13.5746666666667
"305","BA","292480","PIRITIBA",6.70531428571429,16669,6.70531428571429,6.70531428571429,13.4106285714286,22.2253333333333
"306","BA","292490","PLANALTINO",2.76702857142857,8042,2.76702857142857,2.76702857142857,5.53405714285714,10.7226666666667
"307","BA","292500","PLANALTO",9.36668571428571,24071,9.36668571428571,9.36668571428571,18.7333714285714,32.0946666666667
"308","BA","292510","POÇÕES",20.1438142857143,49960,20.1438142857143,20.1438142857143,40.2876285714286,66.6133333333333
"309","BA","292520","POJUCA",14.0689428571429,36770,14.0689428571429,14.0689428571429,28.1378857142857,49.0266666666667
"310","BA","292525","PONTO NOVO",7.0141,18269,7.0141,7.0141,14.0282,24.3586666666667
"311","BA","292530","PORTO SEGURO",58.3235285714286,147369,58.3235285714286,58.3235285714286,116.647057142857,196.492
"312","BA","292540","POTIRAGUÁ",4.12374285714286,9588,4.12374285714286,4.12374285714286,8.24748571428571,12.784
"313","BA","292550","PRADO",12.9775857142857,33464,12.9775857142857,12.9775857142857,25.9551714285714,44.6186666666667
"314","BA","292560","PRESIDENTE DUTRA",6.03122857142857,15687,6.03122857142857,6.03122857142857,12.0624571428571,20.916
"315","BA","292570","PRESIDENTE JÂNIO QUADROS",5.60825714285714,13674,5.60825714285714,5.60825714285714,11.2165142857143,18.232
"316","BA","292575","PRESIDENTE TANCREDO NEVES",10.4078142857143,26920,10.4078142857143,10.4078142857143,20.8156285714286,35.8933333333333
"317","BA","292580","QUEIMADAS",6.01361428571429,15081,6.01361428571429,6.01361428571429,12.0272285714286,20.108
"318","BA","292590","QUIJINGUE",9.27711428571429,25003,9.27711428571429,9.27711428571429,18.5542285714286,33.3373333333333
"319","BA","292593","QUIXABEIRA",4.31175714285714,9777,4.31175714285714,4.31175714285714,8.62351428571429,13.036
"320","BA","292595","RAFAEL JAMBEIRO",8.37625714285714,21924,8.37625714285714,8.37625714285714,16.7525142857143,29.232
"321","BA","292600","REMANSO",13.9244,39502,13.9244,13.9244,27.8488,52.6693333333333
"322","BA","292610","RETIROLÂNDIA",5.34155714285714,13997,5.34155714285714,5.34155714285714,10.6831142857143,18.6626666666667
"323","BA","292620","RIACHÃO DAS NEVES",8.33858571428572,20844,8.33858571428572,8.33858571428572,16.6771714285714,27.792
"324","BA","292630","RIACHÃO DO JACUÍPE",12.277,31062,12.277,12.277,24.554,41.416
"325","BA","292640","RIACHO DE SANTANA",11.2130428571429,28359,11.2130428571429,11.2130428571429,22.4260857142857,37.812
"326","BA","292650","RIBEIRA DO AMPARO",5.64911428571429,14811,5.64911428571429,5.64911428571429,11.2982285714286,19.748
"327","BA","292660","RIBEIRA DO POMBAL",19.7986,53919,19.7986,19.7986,39.5972,71.892
"328","BA","292665","RIBEIRÃO DO LARGO",3.96675714285714,8985,3.96675714285714,3.96675714285714,7.93351428571429,11.98
"329","BA","292670","RIO DE CONTAS",5.66481428571429,15005,5.66481428571429,5.66481428571429,11.3296285714286,20.0066666666667
"330","BA","292680","RIO DO ANTÔNIO",5.05641428571429,12738,5.05641428571429,5.05641428571429,10.1128285714286,16.984
"331","BA","292690","RIO DO PIRES",3.81838571428571,10125,3.81838571428571,3.81838571428571,7.63677142857143,13.5
"332","BA","292700","RIO REAL",13.5923571428571,35368,13.5923571428571,13.5923571428571,27.1847142857143,47.1573333333333
"333","BA","292710","RODELAS",3.67805714285714,9786,3.67805714285714,3.67805714285714,7.35611428571429,13.048
"334","BA","292720","RUY BARBOSA",11.2655571428571,29618,11.2655571428571,11.2655571428571,22.5311142857143,39.4906666666667
"335","BA","292730","SALINAS DA MARGARIDA",6.35725714285714,16261,6.35725714285714,6.35725714285714,12.7145142857143,21.6813333333333
"336","BA","292740","SALVADOR",621.166557142857,1674297,621.166557142857,621.166557142857,1242.33311428571,2232.396
"337","BA","292750","SANTA BÁRBARA",7.73647142857143,19380,7.73647142857143,7.73647142857143,15.4729428571429,25.84
"338","BA","292760","SANTA BRÍGIDA",6.3977,15815,6.3977,6.3977,12.7954,21.0866666666667
"339","BA","292770","SANTA CRUZ CABRÁLIA",9.01468571428572,24804,9.01468571428572,9.01468571428572,18.0293714285714,33.072
"340","BA","292780","SANTA CRUZ DA VITÓRIA",1.93478571428571,5091,1.93478571428571,1.93478571428571,3.86957142857143,6.788
"341","BA","292790","SANTA INÊS",4.1926,11305,4.1926,4.1926,8.3852,15.0733333333333
"342","BA","292800","SANTALUZ",14.0674285714286,36108,14.0674285714286,14.0674285714286,28.1348571428571,48.144
"343","BA","292805","SANTA LUZIA",4.31817142857143,11188,4.31817142857143,4.31817142857143,8.63634285714286,14.9173333333333
"344","BA","292810","SANTA MARIA DA VITÓRIA",14.3827714285714,37412,14.3827714285714,14.3827714285714,28.7655428571429,49.8826666666667
"345","BA","292820","SANTANA",9.02782857142857,24132,9.02782857142857,9.02782857142857,18.0556571428571,32.176
"346","BA","292830","SANTANÓPOLIS",3.70737142857143,9369,3.70737142857143,3.70737142857143,7.41474285714286,12.492
"347","BA","292840","SANTA RITA DE CÁSSIA",10.6832142857143,28186,10.6832142857143,10.6832142857143,21.3664285714286,37.5813333333333
"348","BA","292850","SANTA TERESINHA",4.04785714285714,11542,4.04785714285714,4.04785714285714,8.09571428571429,15.3893333333333
"349","BA","292860","SANTO AMARO",19.7968142857143,50056,19.7968142857143,19.7968142857143,39.5936285714286,66.7413333333333
"350","BA","292870","SANTO ANTÔNIO DE JESUS",34.6648714285714,90556,34.6648714285714,34.6648714285714,69.3297428571429,120.741333333333
"351","BA","292880","SANTO ESTÊVÃO",17.5395428571429,47393,17.5395428571429,17.5395428571429,35.0790857142857,63.1906666666667
"352","BA","292890","SÃO DESIDÉRIO",11.0930714285714,30330,11.0930714285714,11.0930714285714,22.1861428571429,40.44
"353","BA","292895","SÃO DOMINGOS",3.5977,9434,3.5977,3.5977,7.1954,12.5786666666667
"354","BA","292900","SÃO FÉLIX",4.73934285714286,13039,4.73934285714286,4.73934285714286,9.47868571428571,17.3853333333333
"355","BA","292905","SÃO FÉLIX DO CORIBE",6.10677142857143,15304,6.10677142857143,6.10677142857143,12.2135428571429,20.4053333333333
"356","BA","292910","SÃO FELIPE",7.73311428571429,20486,7.73311428571429,7.73311428571429,15.4662285714286,27.3146666666667
"357","BA","292920","SÃO FRANCISCO DO CONDE",15.4142285714286,38891,15.4142285714286,15.4142285714286,30.8284571428571,51.8546666666667
"358","BA","292925","SÃO GABRIEL",7.53038571428571,19534,7.53038571428571,7.53038571428571,15.0607714285714,26.0453333333333
"359","BA","292930","SÃO GONÇALO DOS CAMPOS",12.2720428571429,32160,12.2720428571429,12.2720428571429,24.5440857142857,42.88
"360","BA","292935","SÃO JOSÉ DA VITÓRIA",2.66551428571429,6715,2.66551428571429,2.66551428571429,5.33102857142857,8.95333333333333
"361","BA","292937","SÃO JOSÉ DO JACUÍPE",4.78377142857143,11113,4.78377142857143,4.78377142857143,9.56754285714286,14.8173333333333
"362","BA","292940","SÃO MIGUEL DAS MATAS",3.76474285714286,10946,3.76474285714286,3.76474285714286,7.52948571428571,14.5946666666667
"363","BA","292950","SÃO SEBASTIÃO DO PASSÉ",15.439,38597,15.439,15.439,30.878,51.4626666666667
"364","BA","292960","SAPEAÇU",7.50428571428571,19979,7.50428571428571,7.50428571428571,15.0085714285714,26.6386666666667
"365","BA","292970","SÁTIRO DIAS",6.31315714285714,16494,6.31315714285714,6.31315714285714,12.6263142857143,21.992
"366","BA","292975","SAUBARA",5.02507142857143,12444,5.02507142857143,5.02507142857143,10.0501428571429,16.592
"367","BA","292980","SAÚDE",4.3022,10685,4.3022,4.3022,8.6044,14.2466666666667
"368","BA","292990","SEABRA",12.5024857142857,34128,12.5024857142857,12.5024857142857,25.0049714285714,45.504
"369","BA","293000","SEBASTIÃO LARANJEIRAS",3.4723,9263,3.4723,3.4723,6.9446,12.3506666666667
"370","BA","293010","SENHOR DO BONFIM",27.1142714285714,69339,27.1142714285714,27.1142714285714,54.2285428571429,92.452
"371","BA","293015","SERRA DO RAMALHO",12.7818857142857,32078,12.7818857142857,12.7818857142857,25.5637714285714,42.7706666666667
"372","BA","293020","SENTO SÉ",11.0470857142857,31100,11.0470857142857,11.0470857142857,22.0941714285714,41.4666666666667
"373","BA","293030","SERRA DOURADA",6.76984285714286,17251,6.76984285714286,6.76984285714286,13.5396857142857,23.0013333333333
"374","BA","293040","SERRA PRETA",6.61601428571429,15931,6.61601428571429,6.61601428571429,13.2320285714286,21.2413333333333
"375","BA","293050","SERRINHA",23.3759857142857,60095,23.3759857142857,23.3759857142857,46.7519714285714,80.1266666666667
"376","BA","293060","SERROLÂNDIA",5.3559,13463,5.3559,5.3559,10.7118,17.9506666666667
"377","BA","293070","SIMÕES FILHO",26.829,71171,26.829,26.829,53.658,94.8946666666667
"378","BA","293075","SÍTIO DO MATO",4.57002857142857,12467,4.57002857142857,4.57002857142857,9.14005714285714,16.6226666666667
"379","BA","293076","SÍTIO DO QUINTO",4.51832857142857,11909,4.51832857142857,4.51832857142857,9.03665714285714,15.8786666666667
"380","BA","293077","SOBRADINHO",10.9167428571429,26385,10.9167428571429,10.9167428571429,21.8334857142857,35.18
"381","BA","293080","SOUTO SOARES",7.0096,17760,7.0096,7.0096,14.0192,23.68
"382","BA","293090","TABOCAS DO BREJO VELHO",4.81491428571429,12648,4.81491428571429,4.81491428571429,9.62982857142857,16.864
"383","BA","293100","TANHAÇU",8.55298571428571,22649,8.55298571428571,8.55298571428571,17.1059714285714,30.1986666666667
"384","BA","293105","TANQUE NOVO",6.44511428571429,17683,6.44511428571429,6.44511428571429,12.8902285714286,23.5773333333333
"385","BA","293110","TANQUINHO",3.46651428571429,8299,3.46651428571429,3.46651428571429,6.93302857142857,11.0653333333333
"386","BA","293120","TAPEROÁ",6.90447142857143,17121,6.90447142857143,6.90447142857143,13.8089428571429,22.828
"387","BA","293130","TAPIRAMUTÁ",5.45301428571429,14142,5.45301428571429,5.45301428571429,10.9060285714286,18.856
"388","BA","293135","TEIXEIRA DE FREITAS",57.0903714285714,143479,57.0903714285714,57.0903714285714,114.180742857143,191.305333333333
"389","BA","293140","TEODORO SAMPAIO",3.44461428571429,8270,3.44461428571429,3.44461428571429,6.88922857142857,11.0266666666667
"390","BA","293150","TEOFILÂNDIA",7.39104285714286,20386,7.39104285714286,7.39104285714286,14.7820857142857,27.1813333333333
"391","BA","293160","TEOLÂNDIA",5.21798571428571,13201,5.21798571428571,5.21798571428571,10.4359714285714,17.6013333333333
"392","BA","293170","TERRA NOVA",5.10727142857143,12716,5.10727142857143,5.10727142857143,10.2145428571429,16.9546666666667
"393","BA","293180","TREMEDAL",6.37421428571429,17104,6.37421428571429,6.37421428571429,12.7484285714286,22.8053333333333
"394","BA","293190","TUCANO",18.4598,48104,18.4598,18.4598,36.9196,64.1386666666667
"395","BA","293200","UAUÁ",9.3349,23965,9.3349,9.3349,18.6698,31.9533333333333
"396","BA","293210","UBAÍRA",6.80508571428571,17466,6.80508571428571,6.80508571428571,13.6101714285714,23.288
"397","BA","293220","UBAITABA",7.43732857142857,18473,7.43732857142857,7.43732857142857,14.8746571428571,24.6306666666667
"398","BA","293230","UBATÃ",5.58471428571429,13869,5.58471428571429,5.58471428571429,11.1694285714286,18.492
"399","BA","293240","UIBAÍ",5.8612,15009,5.8612,5.8612,11.7224,20.012
"400","BA","293245","UMBURANAS",4.62891428571429,14002,4.62891428571429,4.62891428571429,9.25782857142857,18.6693333333333
"401","BA","293250","UNA",8.71272857142857,21630,8.71272857142857,8.71272857142857,17.4254571428571,28.84
"402","BA","293260","URANDI",5.6554,15348,5.6554,5.6554,11.3108,20.464
"403","BA","293270","URUÇUCA",7.53451428571429,19126,7.53451428571429,7.53451428571429,15.0690285714286,25.5013333333333
"404","BA","293280","UTINGA",7.17745714285714,16902,7.17745714285714,7.17745714285714,14.3549142857143,22.536
"405","BA","293290","VALENÇA",33.9534714285714,85530,33.9534714285714,33.9534714285714,67.9069428571429,114.04
"406","BA","293300","VALENTE",8.82641428571429,22573,8.82641428571429,8.82641428571429,17.6528285714286,30.0973333333333
"407","BA","293305","VÁRZEA DA ROÇA",5.34462857142857,13971,5.34462857142857,5.34462857142857,10.6892571428571,18.628
"408","BA","293310","VÁRZEA DO POÇO",3.08274285714286,8083,3.08274285714286,3.08274285714286,6.16548571428571,10.7773333333333
"409","BA","293315","VÁRZEA NOVA",5.38351428571429,15033,5.38351428571429,5.38351428571429,10.7670285714286,20.044
"410","BA","293317","VARZEDO",4.3231,10755,4.3231,4.3231,8.6462,14.34
"411","BA","293320","VERA CRUZ",13.2149428571429,32885,13.2149428571429,13.2149428571429,26.4298857142857,43.8466666666667
"412","BA","293325","VEREDA",2.91321428571429,6993,2.91321428571429,2.91321428571429,5.82642857142857,9.324
"413","BA","293330","VITÓRIA DA CONQUISTA",90.7323285714286,247638,90.7323285714286,90.7323285714286,181.464657142857,330.184
"414","BA","293340","WAGNER",3.34954285714286,8653,3.34954285714286,3.34954285714286,6.69908571428571,11.5373333333333
"415","BA","293345","WANDERLEY",4.95234285714286,13016,4.95234285714286,4.95234285714286,9.90468571428571,17.3546666666667
"416","BA","293350","WENCESLAU GUIMARÃES",7.49778571428571,20231,7.49778571428571,7.49778571428571,14.9955714285714,26.9746666666667
"417","BA","293360","XIQUE-XIQUE",17.6166857142857,46665,17.6166857142857,17.6166857142857,35.2333714285714,62.22
"418","GO","520005","ABADIA DE GOIÁS",4.94392857142857,14759,4.94392857142857,4.94392857142857,9.88785714285714,19.6786666666667
"419","GO","520010","ABADIÂNIA",7.06038571428571,17300,7.06038571428571,7.06038571428571,14.1207714285714,23.0666666666667
"420","GO","520013","ACREÚNA",8.00714285714286,20597,8.00714285714286,8.00714285714286,16.0142857142857,27.4626666666667
"421","GO","520015","ADELÂNDIA",0.860571428571429,3012,0.860571428571429,0.860571428571429,1.72114285714286,4.016
"422","GO","520017","ÁGUA FRIA DE GOIÁS",2.19992857142857,6235,2.19992857142857,2.19992857142857,4.39985714285714,8.31333333333333
"423","GO","520020","ÁGUA LIMPA",0.651428571428571,2280,0.651428571428571,0.651428571428571,1.30285714285714,3.04
"424","GO","520025","ÁGUAS LINDAS DE GOIÁS",54.5171,140486,54.5171,54.5171,109.0342,187.314666666667
"425","GO","520030","ALEXÂNIA",12.4241857142857,31757,12.4241857142857,12.4241857142857,24.8483714285714,42.3426666666667
"426","GO","520050","ALOÂNDIA",0.599142857142857,2097,0.599142857142857,0.599142857142857,1.19828571428571,2.796
"427","GO","520055","ALTO HORIZONTE",3.01921428571429,8099,3.01921428571429,3.01921428571429,6.03842857142857,10.7986666666667
"428","GO","520060","ALTO PARAÍSO DE GOIÁS",3.84067142857143,9775,3.84067142857143,3.84067142857143,7.68134285714286,13.0333333333333
"429","GO","520080","ALVORADA DO NORTE",3.9524,9480,3.9524,3.9524,7.9048,12.64
"430","GO","520082","AMARALINA",1.41557142857143,3957,1.41557142857143,1.41557142857143,2.83114285714286,5.276
"431","GO","520085","AMERICANO DO BRASIL",1.89857142857143,5211,1.89857142857143,1.89857142857143,3.79714285714286,6.948
"432","GO","520090","AMORINÓPOLIS",1.018,3563,1.018,1.018,2.036,4.75066666666667
"433","GO","520110","ANÁPOLIS",106.149085714286,272579,106.149085714286,106.149085714286,212.298171428571,363.438666666667
"434","GO","520120","ANHANGUERA",0.426285714285714,1492,0.426285714285714,0.426285714285714,0.852571428571429,1.98933333333333
"435","GO","520130","ANICUNS",7.83298571428571,20455,7.83298571428571,7.83298571428571,15.6659714285714,27.2733333333333
"436","GO","520140","APARECIDA DE GOIÂNIA",94.9943,247569,94.9943,94.9943,189.9886,330.092
"437","GO","520145","APARECIDA DO RIO DOCE",0.959428571428571,3358,0.959428571428571,0.959428571428571,1.91885714285714,4.47733333333333
"438","GO","520150","APORÉ",1.09285714285714,3825,1.09285714285714,1.09285714285714,2.18571428571429,5.1
"439","GO","520160","ARAÇU",2.02114285714286,5250,2.02114285714286,2.02114285714286,4.04228571428571,7
"440","GO","520170","ARAGARÇAS",7.63538571428571,19201,7.63538571428571,7.63538571428571,15.2707714285714,25.6013333333333
"441","GO","520180","ARAGOIÂNIA",5.9609,13802,5.9609,5.9609,11.9218,18.4026666666667
"442","GO","520215","ARAGUAPAZ",2.9062,7240,2.9062,2.9062,5.8124,9.65333333333333
"443","GO","520235","ARENÓPOLIS",1.50671428571429,3568,1.50671428571429,1.50671428571429,3.01342857142857,4.75733333333333
"444","GO","520250","ARUANÃ",3.12564285714286,8095,3.12564285714286,3.12564285714286,6.25128571428571,10.7933333333333
"445","GO","520260","AURILÂNDIA",1.40992857142857,3641,1.40992857142857,1.40992857142857,2.81985714285714,4.85466666666667
"446","GO","520280","AVELINÓPOLIS",0.970285714285714,3396,0.970285714285714,0.970285714285714,1.94057142857143,4.528
"447","GO","520310","BALIZA",1.58685714285714,4195,1.58685714285714,1.58685714285714,3.17371428571429,5.59333333333333
"448","GO","520320","BARRO ALTO",3.13527142857143,8379,3.13527142857143,3.13527142857143,6.27054285714286,11.172
"449","GO","520330","BELA VISTA DE GOIÁS",13.0435142857143,32264,13.0435142857143,13.0435142857143,26.0870285714286,43.0186666666667
"450","GO","520340","BOM JARDIM DE GOIÁS",3.42055714285714,8837,3.42055714285714,3.42055714285714,6.84111428571429,11.7826666666667
"451","GO","520350","BOM JESUS DE GOIÁS",8.80411428571429,22301,8.80411428571429,8.80411428571429,17.6082285714286,29.7346666666667
"452","GO","520355","BONFINÓPOLIS",4.7407,11023,4.7407,4.7407,9.4814,14.6973333333333
"453","GO","520357","BONÓPOLIS",1.70114285714286,4487,1.70114285714286,1.70114285714286,3.40228571428571,5.98266666666667
"454","GO","520360","BRAZABRANTES",1.90621428571429,4949,1.90621428571429,1.90621428571429,3.81242857142857,6.59866666666667
"455","GO","520380","BRITÂNIA",2.78328571428571,7073,2.78328571428571,2.78328571428571,5.56657142857143,9.43066666666667
"456","GO","520390","BURITI ALEGRE",4.1138,10107,4.1138,4.1138,8.2276,13.476
"457","GO","520393","BURITI DE GOIÁS",0.875714285714286,3065,0.875714285714286,0.875714285714286,1.75142857142857,4.08666666666667
"458","GO","520396","BURITINÓPOLIS",1.14857142857143,4020,1.14857142857143,1.14857142857143,2.29714285714286,5.36
"459","GO","520400","CABECEIRAS",3.59157142857143,9081,3.59157142857143,3.59157142857143,7.18314285714286,12.108
"460","GO","520410","CACHOEIRA ALTA",4.94321428571429,11617,4.94321428571429,4.94321428571429,9.88642857142857,15.4893333333333
"461","GO","520420","CACHOEIRA DE GOIÁS",0.550285714285714,1926,0.550285714285714,0.550285714285714,1.10057142857143,2.568
"462","GO","520425","CACHOEIRA DOURADA",3.51245714285714,9130,3.51245714285714,3.51245714285714,7.02491428571429,12.1733333333333
"463","GO","520430","CAÇU",5.3942,14310,5.3942,5.3942,10.7884,19.08
"464","GO","520440","CAIAPÔNIA",5.76005714285714,13900,5.76005714285714,5.76005714285714,11.5201142857143,18.5333333333333
"465","GO","520450","CALDAS NOVAS",24.1929142857143,64904,24.1929142857143,24.1929142857143,48.3858285714286,86.5386666666667
"466","GO","520455","CALDAZINHA",1.698,5943,1.698,1.698,3.396,7.924
"467","GO","520460","CAMPESTRE DE GOIÁS",1.398,4893,1.398,1.398,2.796,6.524
"468","GO","520465","CAMPINAÇU",1.12828571428571,3949,1.12828571428571,1.12828571428571,2.25657142857143,5.26533333333333
"469","GO","520470","CAMPINORTE",5.04834285714286,12789,5.04834285714286,5.04834285714286,10.0966857142857,17.052
"470","GO","520480","CAMPO ALEGRE DE GOIÁS",3.00647142857143,7522,3.00647142857143,3.00647142857143,6.01294285714286,10.0293333333333
"471","GO","520485","CAMPO LIMPO DE GOIÁS",3.84064285714286,10176,3.84064285714286,3.84064285714286,7.68128571428571,13.568
"472","GO","520490","CAMPOS BELOS",7.17348571428571,19223,7.17348571428571,7.17348571428571,14.3469714285714,25.6306666666667
"473","GO","520495","CAMPOS VERDES",2.20251428571429,5538,2.20251428571429,2.20251428571429,4.40502857142857,7.384
"474","GO","520500","CARMO DO RIO VERDE",3.54528571428571,9870,3.54528571428571,3.54528571428571,7.09057142857143,13.16
"475","GO","520505","CASTELÂNDIA",1.034,3619,1.034,1.034,2.068,4.82533333333333
"476","GO","520510","CATALÃO",25.7582285714286,67920,25.7582285714286,25.7582285714286,51.5164571428571,90.56
"477","GO","520520","CATURAÍ",2.49407142857143,6447,2.49407142857143,2.49407142857143,4.98814285714286,8.596
"478","GO","520530","CAVALCANTE",3.55842857142857,9366,3.55842857142857,3.55842857142857,7.11685714285714,12.488
"479","GO","520540","CERES",9.95287142857143,23703,9.95287142857143,9.95287142857143,19.9057428571429,31.604
"480","GO","520545","CEZARINA",3.94825714285714,9905,3.94825714285714,3.94825714285714,7.89651428571429,13.2066666666667
"481","GO","520547","CHAPADÃO DO CÉU",5.42991428571429,14407,5.42991428571429,5.42991428571429,10.8598285714286,19.2093333333333
"482","GO","520549","CIDADE OCIDENTAL",37.6850285714286,91846,37.6850285714286,37.6850285714286,75.3700571428571,122.461333333333
"483","GO","520551","COCALZINHO DE GOIÁS",9.21407142857143,23027,9.21407142857143,9.21407142857143,18.4281428571429,30.7026666666667
"484","GO","520552","COLINAS DO SUL",1.39592857142857,4015,1.39592857142857,1.39592857142857,2.79185714285714,5.35333333333333
"485","GO","520570","CÓRREGO DO OURO",0.788571428571429,2760,0.788571428571429,0.788571428571429,1.57714285714286,3.68
"486","GO","520580","CORUMBÁ DE GOIÁS",3.46757142857143,9867,3.46757142857143,3.46757142857143,6.93514285714286,13.156
"487","GO","520590","CORUMBAÍBA",3.27535714285714,8310,3.27535714285714,3.27535714285714,6.55071428571429,11.08
"488","GO","520620","CRISTALINA",25.3761428571429,63817,25.3761428571429,25.3761428571429,50.7522857142857,85.0893333333333
"489","GO","520630","CRISTIANÓPOLIS",1.122,3927,1.122,1.122,2.244,5.236
"490","GO","520640","CRIXÁS",6.32942857142857,16029,6.32942857142857,6.32942857142857,12.6588571428571,21.372
"491","GO","520650","CROMÍNIA",1.78564285714286,4527,1.78564285714286,1.78564285714286,3.57128571428571,6.036
"492","GO","520660","CUMARI",0.925142857142857,3238,0.925142857142857,0.925142857142857,1.85028571428571,4.31733333333333
"493","GO","520670","DAMIANÓPOLIS",1.57071428571429,4158,1.57071428571429,1.57071428571429,3.14142857142857,5.544
"494","GO","520680","DAMOLÂNDIA",1.16314285714286,4071,1.16314285714286,1.16314285714286,2.32628571428571,5.428
"495","GO","520690","DAVINÓPOLIS",0.792285714285714,2773,0.792285714285714,0.792285714285714,1.58457142857143,3.69733333333333
